placeDcid,placeName,Date:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed,Value:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed,Source:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed
geoId/37105,Lee County,2022,1331.933,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37107,Lenoir County,2022,553.275,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37109,Lincoln County,2022,4110.876,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37111,McDowell County,2022,731.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37113,Macon County,2022,829.548,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37115,Madison County,2022,1159.152,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37117,Martin County,2022,577.525,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37119,Mecklenburg County,2022,127016.41,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37121,Mitchell County,2022,315.8,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37123,Montgomery County,2022,482.22,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37125,Moore County,2022,4779.648,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37127,Nash County,2022,3437.964,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37129,New Hanover County,2022,17022.368,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37131,Northampton County,2022,372.153,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37133,Onslow County,2022,8670.844,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37135,Orange County,2022,15120.343,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37137,Pamlico County,2022,360.964,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37139,Pasquotank County,2022,1342.835,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37141,Pender County,2022,2982.304,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37143,Perquimans County,2022,255.561,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37145,Person County,2022,1692.156,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37147,Pitt County,2022,7300.111,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37149,Polk County,2022,1036.02,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37151,Randolph County,2022,4124.925,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37153,Richmond County,2022,424.344,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37155,Robeson County,2022,1379.776,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37157,Rockingham County,2022,1707.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37159,Rowan County,2022,4162.752,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37161,Rutherford County,2022,1457.176,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37163,Sampson County,2022,918.46,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37165,Scotland County,2022,546.03,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37167,Stanly County,2022,1799.936,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37169,Stokes County,2022,827.449,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37171,Surry County,2022,1275.059,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37173,Swain County,2022,410.26,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37175,Transylvania County,2022,1364.5,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37177,Tyrrell County,2022,98.784,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37179,Union County,2022,18693.833,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37181,Vance County,2022,1501.78,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37183,Wake County,2022,132587.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37185,Warren County,2022,462.032,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37187,Washington County,2022,207.018,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37189,Watauga County,2022,2257.04,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37191,Wayne County,2022,2008.148,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37193,Wilkes County,2022,2141.452,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37195,Wilson County,2022,1773.668,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37197,Yadkin County,2022,719.175,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37199,Yancey County,2022,557.136,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38001,Adams County,2022,172.01,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38003,Barnes County,2022,243.72,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38005,Benson County,2022,76.532,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38007,Billings County,2022,58.102,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38009,Bottineau County,2022,163.68,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38011,Bowman County,2022,87.606,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38013,Burke County,2022,102.861,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38015,Burleigh County,2022,3382.026,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38017,Cass County,2022,7769.808,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38019,Cavalier County,2022,98.078,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38021,Dickey County,2022,220.968,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38023,Divide County,2022,81.564,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38025,Dunn County,2022,252.054,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38027,Eddy County,2022,68.076,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38029,Emmons County,2022,230.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38031,Foster County,2022,127.374,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38033,Golden Valley County,2022,12.928,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38035,Grand Forks County,2022,1950.739,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38037,Grant County,2022,153.032,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38039,Griggs County,2022,103.964,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38041,Hettinger County,2022,122.189,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38043,Kidder County,2022,155.386,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38045,LaMoure County,2022,270.788,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38047,Logan County,2022,135.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38049,McHenry County,2022,355.142,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38051,McIntosh County,2022,138.351,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38053,McKenzie County,2022,355.1,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38055,McLean County,2022,308.91,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38057,Mercer County,2022,184.044,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38059,Morton County,2022,1309.824,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38061,Mountrail County,2022,225.628,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38063,Nelson County,2022,94.5,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38065,Oliver County,2022,103.075,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38067,Pembina County,2022,171.126,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38069,Pierce County,2022,190.424,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38071,Ramsey County,2022,223.782,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38073,Ransom County,2022,206.976,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38075,Renville County,2022,67.048,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38077,Richland County,2022,542.165,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38079,Rolette County,2022,124.012,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38081,Sargent County,2022,135.366,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38083,Sheridan County,2022,44.928,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38085,Sioux County,2022,68.442,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38087,Slope County,2022,86.932,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38089,Stark County,2022,1074.32,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38091,Steele County,2022,94.848,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38093,Stutsman County,2022,542.64,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38095,Towner County,2022,48.739,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38097,Traill County,2022,191.619,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38099,Walsh County,2022,189.699,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38101,Ward County,2022,1633.808,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38103,Wells County,2022,145.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/38105,Williams County,2022,578.55,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39001,Adams County,2022,503.916,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39003,Allen County,2022,2038.5,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39005,Ashland County,2022,1386.354,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39007,Ashtabula County,2022,1514.114,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39009,Athens County,2022,2520.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39011,Auglaize County,2022,1131.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39013,Belmont County,2022,1264.05,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39015,Brown County,2022,1034,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39017,Butler County,2022,18437.853,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39019,Carroll County,2022,798.468,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39021,Champaign County,2022,1251.936,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39023,Clark County,2022,4154.15,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39025,Clermont County,2022,10827.18,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39027,Clinton County,2022,1203.225,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39029,Columbiana County,2022,2147.383,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39031,Coshocton County,2022,915.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39033,Crawford County,2022,864.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39035,Cuyahoga County,2022,68777.908,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39037,Darke County,2022,1290.974,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39039,Defiance County,2022,741.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39041,Delaware County,2022,23910.528,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39043,Erie County,2022,1406.56,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39045,Fairfield County,2022,8343.432,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39047,Fayette County,2022,557.832,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39049,Franklin County,2022,98229.168,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39051,Fulton County,2022,772.806,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39053,Gallia County,2022,813.12,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39055,Geauga County,2022,5758.156,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39057,Greene County,2022,8110.199,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39059,Guernsey County,2022,513.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39061,Hamilton County,2022,48153.322,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39063,Hancock County,2022,2502.808,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39065,Hardin County,2022,706.836,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39067,Harrison County,2022,375.535,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39069,Henry County,2022,736.175,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39071,Highland County,2022,1077.698,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39073,Hocking County,2022,720.592,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39075,Holmes County,2022,1500.424,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39077,Huron County,2022,1105.975,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39079,Jackson County,2022,671.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39081,Jefferson County,2022,2038.256,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39083,Knox County,2022,2847.392,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39085,Lake County,2022,12443.865,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39087,Lawrence County,2022,858.992,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39089,Licking County,2022,10250.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39091,Logan County,2022,1384.284,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39093,Lorain County,2022,12130.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39095,Lucas County,2022,12117.528,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39097,Madison County,2022,2073.645,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39099,Mahoning County,2022,7371.759,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39101,Marion County,2022,1279.728,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39103,Medina County,2022,11099.556,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39105,Meigs County,2022,391.632,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39107,Mercer County,2022,687.136,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39109,Miami County,2022,4048.725,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39111,Monroe County,2022,223.356,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39113,Montgomery County,2022,21828.312,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39115,Morgan County,2022,272.697,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39117,Morrow County,2022,1751.646,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39119,Muskingum County,2022,1676.527,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39121,Noble County,2022,165.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39123,Ottawa County,2022,1082.57,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39125,Paulding County,2022,292.845,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39127,Perry County,2022,666.855,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39129,Pickaway County,2022,2301.572,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39131,Pike County,2022,543.618,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39133,Portage County,2022,9546.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39135,Preble County,2022,1171.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39137,Putnam County,2022,835.744,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39139,Richland County,2022,2451.478,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39141,Ross County,2022,1208.103,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39143,Sandusky County,2022,812.13,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39145,Scioto County,2022,1607.045,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39147,Seneca County,2022,1263.024,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39149,Shelby County,2022,1133.76,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39151,Stark County,2022,16107.637,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39153,Summit County,2022,28601.208,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39155,Trumbull County,2022,4650.58,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39157,Tuscarawas County,2022,2578.836,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39159,Union County,2022,5895.025,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39161,Van Wert County,2022,502.956,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39163,Vinton County,2022,480.96,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39165,Warren County,2022,17295.408,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39167,Washington County,2022,1727.505,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39169,Wayne County,2022,3345.582,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39171,Williams County,2022,364.476,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39173,Wood County,2022,4998.15,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/39175,Wyandot County,2022,412.262,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/40001,Adair County,2022,261.479,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/40003,Alfalfa County,2022,83.12,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/40005,Atoka County,2022,414.708,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/40007,Beaver County,2022,129.304,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
