placeDcid,placeName,Date:Percent_Person_WithMentalHealthNotGood,Value:Percent_Person_WithMentalHealthNotGood,Source:Percent_Person_WithMentalHealthNotGood,Date:Percent_Person_WithPhysicalHealthNotGood,Value:Percent_Person_WithPhysicalHealthNotGood,Source:Percent_Person_WithPhysicalHealthNotGood,Date:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Value:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Source:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Date:Percent_Person_WithStroke,Value:Percent_Person_WithStroke,Source:Percent_Person_WithStroke
geoId/31161,Sheridan County,2022,15.6,https://www.cdc.gov/places/index.html,2022,11.4,https://www.cdc.gov/places/index.html,2022,16,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/31163,Sherman County,2022,16.3,https://www.cdc.gov/places/index.html,2022,12.3,https://www.cdc.gov/places/index.html,2022,17.3,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/31165,Sioux County,2022,16.8,https://www.cdc.gov/places/index.html,2022,13.4,https://www.cdc.gov/places/index.html,2022,18.8,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/31167,Stanton County,2022,14.9,https://www.cdc.gov/places/index.html,2022,10.8,https://www.cdc.gov/places/index.html,2022,14.3,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/31169,Thayer County,2022,15.5,https://www.cdc.gov/places/index.html,2022,11.8,https://www.cdc.gov/places/index.html,2022,16.3,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/31171,Thomas County,2022,14.4,https://www.cdc.gov/places/index.html,2022,10.5,https://www.cdc.gov/places/index.html,2022,13.7,https://www.cdc.gov/places/index.html,2022,2.7,https://www.cdc.gov/places/index.html
geoId/31173,Thurston County,2022,18.8,https://www.cdc.gov/places/index.html,2022,16,https://www.cdc.gov/places/index.html,2022,23.5,https://www.cdc.gov/places/index.html,2022,4.5,https://www.cdc.gov/places/index.html
geoId/31175,Valley County,2022,14.8,https://www.cdc.gov/places/index.html,2022,10.7,https://www.cdc.gov/places/index.html,2022,13.9,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/31177,Washington County,2022,13.5,https://www.cdc.gov/places/index.html,2022,9.2,https://www.cdc.gov/places/index.html,2022,11.4,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/31179,Wayne County,2022,14.5,https://www.cdc.gov/places/index.html,2022,10.9,https://www.cdc.gov/places/index.html,2022,13.9,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/31181,Webster County,2022,16.2,https://www.cdc.gov/places/index.html,2022,12,https://www.cdc.gov/places/index.html,2022,16.4,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/31183,Wheeler County,2022,15.9,https://www.cdc.gov/places/index.html,2022,11.2,https://www.cdc.gov/places/index.html,2022,14.6,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/31185,York County,2022,13.7,https://www.cdc.gov/places/index.html,2022,9.3,https://www.cdc.gov/places/index.html,2022,11.9,https://www.cdc.gov/places/index.html,2022,2.6,https://www.cdc.gov/places/index.html
geoId/32001,Churchill County,2022,18.3,https://www.cdc.gov/places/index.html,2022,14,https://www.cdc.gov/places/index.html,2022,19.8,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/32003,Clark County,2022,16.9,https://www.cdc.gov/places/index.html,2022,14,https://www.cdc.gov/places/index.html,2022,21,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/32005,Douglas County,2022,16.2,https://www.cdc.gov/places/index.html,2022,11.1,https://www.cdc.gov/places/index.html,2022,14.3,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/32007,Elko County,2022,17.6,https://www.cdc.gov/places/index.html,2022,13.1,https://www.cdc.gov/places/index.html,2022,18.2,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/32009,Esmeralda County,2022,19,https://www.cdc.gov/places/index.html,2022,15.8,https://www.cdc.gov/places/index.html,2022,23.6,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/32011,Eureka County,2022,18.2,https://www.cdc.gov/places/index.html,2022,14,https://www.cdc.gov/places/index.html,2022,19.9,https://www.cdc.gov/places/index.html,2022,3.4,https://www.cdc.gov/places/index.html
geoId/32013,Humboldt County,2022,18.4,https://www.cdc.gov/places/index.html,2022,15.3,https://www.cdc.gov/places/index.html,2022,23,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/32015,Lander County,2022,18.4,https://www.cdc.gov/places/index.html,2022,14.1,https://www.cdc.gov/places/index.html,2022,19.9,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/32017,Lincoln County,2022,18.9,https://www.cdc.gov/places/index.html,2022,13.9,https://www.cdc.gov/places/index.html,2022,19.4,https://www.cdc.gov/places/index.html,2022,3.1,https://www.cdc.gov/places/index.html
geoId/32019,Lyon County,2022,18.6,https://www.cdc.gov/places/index.html,2022,14,https://www.cdc.gov/places/index.html,2022,20.2,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/32021,Mineral County,2022,19.6,https://www.cdc.gov/places/index.html,2022,16.3,https://www.cdc.gov/places/index.html,2022,24.3,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/32023,Nye County,2022,19.1,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,23,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/32027,Pershing County,2022,17.4,https://www.cdc.gov/places/index.html,2022,13.6,https://www.cdc.gov/places/index.html,2022,20.1,https://www.cdc.gov/places/index.html,2022,3.1,https://www.cdc.gov/places/index.html
geoId/32029,Storey County,2022,17.5,https://www.cdc.gov/places/index.html,2022,12.2,https://www.cdc.gov/places/index.html,2022,16.4,https://www.cdc.gov/places/index.html,2022,2.7,https://www.cdc.gov/places/index.html
geoId/32031,Washoe County,2022,17.1,https://www.cdc.gov/places/index.html,2022,13.4,https://www.cdc.gov/places/index.html,2022,18.1,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/32033,White Pine County,2022,18.2,https://www.cdc.gov/places/index.html,2022,14.3,https://www.cdc.gov/places/index.html,2022,20.9,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/32510,Carson City,2022,18,https://www.cdc.gov/places/index.html,2022,14,https://www.cdc.gov/places/index.html,2022,20.3,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/33001,Belknap County,2022,18.2,https://www.cdc.gov/places/index.html,2022,11.7,https://www.cdc.gov/places/index.html,2022,14.6,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/33003,Carroll County,2022,18.3,https://www.cdc.gov/places/index.html,2022,11.1,https://www.cdc.gov/places/index.html,2022,13.7,https://www.cdc.gov/places/index.html,2022,2.6,https://www.cdc.gov/places/index.html
geoId/33005,Cheshire County,2022,17.9,https://www.cdc.gov/places/index.html,2022,11.6,https://www.cdc.gov/places/index.html,2022,15,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/33007,Coos County,2022,19.2,https://www.cdc.gov/places/index.html,2022,12.8,https://www.cdc.gov/places/index.html,2022,16.7,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/33009,Grafton County,2022,17.1,https://www.cdc.gov/places/index.html,2022,10.4,https://www.cdc.gov/places/index.html,2022,12.7,https://www.cdc.gov/places/index.html,2022,2.7,https://www.cdc.gov/places/index.html
geoId/33011,Hillsborough County,2022,15.8,https://www.cdc.gov/places/index.html,2022,9.7,https://www.cdc.gov/places/index.html,2022,12.2,https://www.cdc.gov/places/index.html,2022,2.3,https://www.cdc.gov/places/index.html
geoId/33013,Merrimack County,2022,17,https://www.cdc.gov/places/index.html,2022,10.7,https://www.cdc.gov/places/index.html,2022,13,https://www.cdc.gov/places/index.html,2022,2.6,https://www.cdc.gov/places/index.html
geoId/33015,Rockingham County,2022,17.7,https://www.cdc.gov/places/index.html,2022,10.3,https://www.cdc.gov/places/index.html,2022,12.1,https://www.cdc.gov/places/index.html,2022,2.3,https://www.cdc.gov/places/index.html
geoId/33017,Strafford County,2022,18.2,https://www.cdc.gov/places/index.html,2022,11.4,https://www.cdc.gov/places/index.html,2022,14.2,https://www.cdc.gov/places/index.html,2022,2.7,https://www.cdc.gov/places/index.html
geoId/33019,Sullivan County,2022,18.6,https://www.cdc.gov/places/index.html,2022,12,https://www.cdc.gov/places/index.html,2022,15.6,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/34001,Atlantic County,2022,16.4,https://www.cdc.gov/places/index.html,2022,11.9,https://www.cdc.gov/places/index.html,2022,16.5,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/34003,Bergen County,2022,14.5,https://www.cdc.gov/places/index.html,2022,9.5,https://www.cdc.gov/places/index.html,2022,12.6,https://www.cdc.gov/places/index.html,2022,2.3,https://www.cdc.gov/places/index.html
geoId/34005,Burlington County,2022,15.4,https://www.cdc.gov/places/index.html,2022,10.2,https://www.cdc.gov/places/index.html,2022,13.1,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/34007,Camden County,2022,16.9,https://www.cdc.gov/places/index.html,2022,11.6,https://www.cdc.gov/places/index.html,2022,16.2,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/34009,Cape May County,2022,17.5,https://www.cdc.gov/places/index.html,2022,12,https://www.cdc.gov/places/index.html,2022,15.1,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/34011,Cumberland County,2022,18,https://www.cdc.gov/places/index.html,2022,14.1,https://www.cdc.gov/places/index.html,2022,22.2,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/34013,Essex County,2022,15.7,https://www.cdc.gov/places/index.html,2022,11.9,https://www.cdc.gov/places/index.html,2022,16.5,https://www.cdc.gov/places/index.html,2022,3.1,https://www.cdc.gov/places/index.html
geoId/34015,Gloucester County,2022,16,https://www.cdc.gov/places/index.html,2022,11.1,https://www.cdc.gov/places/index.html,2022,14.5,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/34017,Hudson County,2022,13.7,https://www.cdc.gov/places/index.html,2022,11,https://www.cdc.gov/places/index.html,2022,16.8,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/34019,Hunterdon County,2022,14.2,https://www.cdc.gov/places/index.html,2022,9.6,https://www.cdc.gov/places/index.html,2022,12,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/34021,Mercer County,2022,15,https://www.cdc.gov/places/index.html,2022,10.3,https://www.cdc.gov/places/index.html,2022,14.8,https://www.cdc.gov/places/index.html,2022,2.7,https://www.cdc.gov/places/index.html
geoId/34023,Middlesex County,2022,14.2,https://www.cdc.gov/places/index.html,2022,9.8,https://www.cdc.gov/places/index.html,2022,14.1,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/34025,Monmouth County,2022,15.7,https://www.cdc.gov/places/index.html,2022,9.7,https://www.cdc.gov/places/index.html,2022,12.6,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/34027,Morris County,2022,14.1,https://www.cdc.gov/places/index.html,2022,9.1,https://www.cdc.gov/places/index.html,2022,11,https://www.cdc.gov/places/index.html,2022,2.2,https://www.cdc.gov/places/index.html
geoId/34029,Ocean County,2022,17.1,https://www.cdc.gov/places/index.html,2022,11.9,https://www.cdc.gov/places/index.html,2022,15.9,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/34031,Passaic County,2022,17,https://www.cdc.gov/places/index.html,2022,13.4,https://www.cdc.gov/places/index.html,2022,21.4,https://www.cdc.gov/places/index.html,2022,3.1,https://www.cdc.gov/places/index.html
geoId/34033,Salem County,2022,17.1,https://www.cdc.gov/places/index.html,2022,11.5,https://www.cdc.gov/places/index.html,2022,15.1,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/34035,Somerset County,2022,13.7,https://www.cdc.gov/places/index.html,2022,8.8,https://www.cdc.gov/places/index.html,2022,11.9,https://www.cdc.gov/places/index.html,2022,2.2,https://www.cdc.gov/places/index.html
geoId/34037,Sussex County,2022,15.6,https://www.cdc.gov/places/index.html,2022,10.4,https://www.cdc.gov/places/index.html,2022,13.1,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/34039,Union County,2022,14.5,https://www.cdc.gov/places/index.html,2022,10.6,https://www.cdc.gov/places/index.html,2022,15.7,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/34041,Warren County,2022,15.6,https://www.cdc.gov/places/index.html,2022,10.2,https://www.cdc.gov/places/index.html,2022,13.3,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/35001,Bernalillo County,2022,16.5,https://www.cdc.gov/places/index.html,2022,12.6,https://www.cdc.gov/places/index.html,2022,17.8,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/35003,Catron County,2022,21,https://www.cdc.gov/places/index.html,2022,16.2,https://www.cdc.gov/places/index.html,2022,22,https://www.cdc.gov/places/index.html,2022,4,https://www.cdc.gov/places/index.html
geoId/35005,Chaves County,2022,18.1,https://www.cdc.gov/places/index.html,2022,15.5,https://www.cdc.gov/places/index.html,2022,23.8,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/35006,Cibola County,2022,21.2,https://www.cdc.gov/places/index.html,2022,17.7,https://www.cdc.gov/places/index.html,2022,26.4,https://www.cdc.gov/places/index.html,2022,4.7,https://www.cdc.gov/places/index.html
geoId/35007,Colfax County,2022,17.6,https://www.cdc.gov/places/index.html,2022,13.8,https://www.cdc.gov/places/index.html,2022,20,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/35009,Curry County,2022,17.3,https://www.cdc.gov/places/index.html,2022,13.7,https://www.cdc.gov/places/index.html,2022,19.5,https://www.cdc.gov/places/index.html,2022,3.4,https://www.cdc.gov/places/index.html
geoId/35011,De Baca County,2022,18.7,https://www.cdc.gov/places/index.html,2022,14.6,https://www.cdc.gov/places/index.html,2022,20.6,https://www.cdc.gov/places/index.html,2022,3.4,https://www.cdc.gov/places/index.html
geoId/35013,Doña Ana County,2022,17,https://www.cdc.gov/places/index.html,2022,14,https://www.cdc.gov/places/index.html,2022,21.2,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/35015,Eddy County,2022,18.2,https://www.cdc.gov/places/index.html,2022,14.7,https://www.cdc.gov/places/index.html,2022,21.9,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/35017,Grant County,2022,18.4,https://www.cdc.gov/places/index.html,2022,15,https://www.cdc.gov/places/index.html,2022,21.5,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/35019,Guadalupe County,2022,17.3,https://www.cdc.gov/places/index.html,2022,15.7,https://www.cdc.gov/places/index.html,2022,25.4,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/35021,Harding County,2022,18.9,https://www.cdc.gov/places/index.html,2022,15.2,https://www.cdc.gov/places/index.html,2022,21.9,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/35023,Hidalgo County,2022,18.5,https://www.cdc.gov/places/index.html,2022,15.5,https://www.cdc.gov/places/index.html,2022,23.8,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/35025,Lea County,2022,18.5,https://www.cdc.gov/places/index.html,2022,15.9,https://www.cdc.gov/places/index.html,2022,24.4,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/35027,Lincoln County,2022,17.9,https://www.cdc.gov/places/index.html,2022,13.6,https://www.cdc.gov/places/index.html,2022,18.7,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/35028,Los Alamos County,2022,12.7,https://www.cdc.gov/places/index.html,2022,7.7,https://www.cdc.gov/places/index.html,2022,8.8,https://www.cdc.gov/places/index.html,2022,1.9,https://www.cdc.gov/places/index.html
geoId/35029,Luna County,2022,20.3,https://www.cdc.gov/places/index.html,2022,18.6,https://www.cdc.gov/places/index.html,2022,29.7,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/35031,McKinley County,2022,25.4,https://www.cdc.gov/places/index.html,2022,22,https://www.cdc.gov/places/index.html,2022,31.6,https://www.cdc.gov/places/index.html,2022,6.3,https://www.cdc.gov/places/index.html
geoId/35033,Mora County,2022,17.5,https://www.cdc.gov/places/index.html,2022,15.1,https://www.cdc.gov/places/index.html,2022,23.1,https://www.cdc.gov/places/index.html,2022,3.4,https://www.cdc.gov/places/index.html
geoId/35035,Otero County,2022,19.1,https://www.cdc.gov/places/index.html,2022,14.9,https://www.cdc.gov/places/index.html,2022,21.1,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
