placeDcid,placeName,Date:Monthly_Median_GrossRent_HousingUnit,Value:Monthly_Median_GrossRent_HousingUnit,Source:Monthly_Median_GrossRent_HousingUnit
geoId/37169,Stokes County,2022,784,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37171,Surry County,2022,706,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37173,Swain County,2022,690,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37175,Transylvania County,2022,861,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37177,Tyrrell County,2022,722,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37179,Union County,2022,1274,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37181,Vance County,2022,830,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37183,Wake County,2022,1412,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37185,Warren County,2022,726,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37187,Washington County,2022,755,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37189,Watauga County,2022,1067,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37191,Wayne County,2022,899,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37193,Wilkes County,2022,712,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37195,Wilson County,2022,853,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37197,Yadkin County,2022,711,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/37199,Yancey County,2022,757,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38001,Adams County,2022,589,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38003,Barnes County,2022,773,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38005,Benson County,2022,563,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38007,Billings County,2022,650,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38009,Bottineau County,2022,670,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38011,Bowman County,2022,862,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38013,Burke County,2022,669,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38015,Burleigh County,2022,975,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38017,Cass County,2022,909,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38019,Cavalier County,2022,731,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38021,Dickey County,2022,759,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38023,Divide County,2022,1032,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38025,Dunn County,2022,906,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38027,Eddy County,2022,555,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38029,Emmons County,2022,585,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38031,Foster County,2022,710,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38033,Golden Valley County,2022,838,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38035,Grand Forks County,2022,941,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38037,Grant County,2022,629,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38039,Griggs County,2022,499,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38041,Hettinger County,2022,852,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38043,Kidder County,2022,740,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38045,LaMoure County,2022,571,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38047,Logan County,2022,771,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38049,McHenry County,2022,753,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38051,McIntosh County,2022,605,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38053,McKenzie County,2022,1192,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38055,McLean County,2022,766,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38057,Mercer County,2022,1039,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38059,Morton County,2022,973,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38061,Mountrail County,2022,929,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38063,Nelson County,2022,539,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38065,Oliver County,2022,594,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38067,Pembina County,2022,658,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38069,Pierce County,2022,757,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38071,Ramsey County,2022,663,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38073,Ransom County,2022,840,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38075,Renville County,2022,885,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38077,Richland County,2022,725,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38079,Rolette County,2022,482,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38081,Sargent County,2022,837,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38083,Sheridan County,2022,439,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38085,Sioux County,2022,430,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38087,Slope County,2022,531,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38089,Stark County,2022,988,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38091,Steele County,2022,594,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38093,Stutsman County,2022,746,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38095,Towner County,2022,622,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38097,Traill County,2022,709,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38099,Walsh County,2022,695,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38101,Ward County,2022,1005,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38103,Wells County,2022,594,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/38105,Williams County,2022,1097,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39001,Adams County,2022,667,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39003,Allen County,2022,844,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39005,Ashland County,2022,815,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39007,Ashtabula County,2022,811,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39009,Athens County,2022,907,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39011,Auglaize County,2022,815,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39013,Belmont County,2022,754,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39015,Brown County,2022,785,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39017,Butler County,2022,1048,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39019,Carroll County,2022,756,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39021,Champaign County,2022,856,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39023,Clark County,2022,820,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39025,Clermont County,2022,984,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39027,Clinton County,2022,837,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39029,Columbiana County,2022,696,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39031,Coshocton County,2022,694,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39033,Crawford County,2022,746,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39035,Cuyahoga County,2022,952,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39037,Darke County,2022,731,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39039,Defiance County,2022,808,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39041,Delaware County,2022,1338,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39043,Erie County,2022,884,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39045,Fairfield County,2022,1042,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39047,Fayette County,2022,772,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39049,Franklin County,2022,1169,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39051,Fulton County,2022,807,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39053,Gallia County,2022,803,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39055,Geauga County,2022,1009,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39057,Greene County,2022,1027,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39059,Guernsey County,2022,801,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39061,Hamilton County,2022,961,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39063,Hancock County,2022,877,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39065,Hardin County,2022,755,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39067,Harrison County,2022,682,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39069,Henry County,2022,846,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39071,Highland County,2022,736,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39073,Hocking County,2022,773,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39075,Holmes County,2022,749,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39077,Huron County,2022,805,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39079,Jackson County,2022,744,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39081,Jefferson County,2022,760,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39083,Knox County,2022,878,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39085,Lake County,2022,1027,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39087,Lawrence County,2022,806,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39089,Licking County,2022,960,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39091,Logan County,2022,802,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39093,Lorain County,2022,886,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39095,Lucas County,2022,879,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39097,Madison County,2022,899,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39099,Mahoning County,2022,753,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39101,Marion County,2022,837,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39103,Medina County,2022,1053,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39105,Meigs County,2022,689,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39107,Mercer County,2022,749,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39109,Miami County,2022,906,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39111,Monroe County,2022,668,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39113,Montgomery County,2022,925,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39115,Morgan County,2022,689,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39117,Morrow County,2022,895,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39119,Muskingum County,2022,776,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39121,Noble County,2022,716,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39123,Ottawa County,2022,846,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39125,Paulding County,2022,718,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39127,Perry County,2022,695,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39129,Pickaway County,2022,906,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39131,Pike County,2022,817,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39133,Portage County,2022,990,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39135,Preble County,2022,803,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39137,Putnam County,2022,807,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39139,Richland County,2022,768,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39141,Ross County,2022,827,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39143,Sandusky County,2022,756,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39145,Scioto County,2022,723,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39147,Seneca County,2022,789,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39149,Shelby County,2022,865,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39151,Stark County,2022,838,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39153,Summit County,2022,956,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39155,Trumbull County,2022,752,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39157,Tuscarawas County,2022,844,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39159,Union County,2022,1144,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39161,Van Wert County,2022,769,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39163,Vinton County,2022,675,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39165,Warren County,2022,1254,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39167,Washington County,2022,794,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39169,Wayne County,2022,824,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39171,Williams County,2022,771,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39173,Wood County,2022,907,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/39175,Wyandot County,2022,753,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40001,Adair County,2022,608,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40003,Alfalfa County,2022,654,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40005,Atoka County,2022,669,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40007,Beaver County,2022,838,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40009,Beckham County,2022,793,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40011,Blaine County,2022,844,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40013,Bryan County,2022,877,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40015,Caddo County,2022,686,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40017,Canadian County,2022,1129,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40019,Carter County,2022,908,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40021,Cherokee County,2022,773,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40023,Choctaw County,2022,662,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40025,Cimarron County,2022,615,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40027,Cleveland County,2022,1073,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40029,Coal County,2022,679,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40031,Comanche County,2022,903,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40033,Cotton County,2022,738,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40035,Craig County,2022,810,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40037,Creek County,2022,880,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40039,Custer County,2022,732,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40041,Delaware County,2022,833,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40043,Dewey County,2022,844,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40045,Ellis County,2022,732,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40047,Garfield County,2022,868,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40049,Garvin County,2022,791,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40051,Grady County,2022,841,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40053,Grant County,2022,830,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40055,Greer County,2022,641,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40057,Harmon County,2022,727,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40059,Harper County,2022,791,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40061,Haskell County,2022,730,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40063,Hughes County,2022,604,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40065,Jackson County,2022,842,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40067,Jefferson County,2022,566,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40069,Johnston County,2022,690,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40071,Kay County,2022,786,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40073,Kingfisher County,2022,905,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40075,Kiowa County,2022,572,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40077,Latimer County,2022,694,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40079,Le Flore County,2022,753,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40081,Lincoln County,2022,731,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40083,Logan County,2022,869,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40085,Love County,2022,812,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40087,McClain County,2022,920,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40089,McCurtain County,2022,677,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40091,McIntosh County,2022,700,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40093,Major County,2022,628,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40095,Marshall County,2022,761,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40097,Mayes County,2022,788,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40099,Murray County,2022,824,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40101,Muskogee County,2022,793,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40103,Noble County,2022,710,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40105,Nowata County,2022,741,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/40107,Okfuskee County,2022,677,https://data.census.gov/table/ACSDT5Y2022.B25031
