placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person
geoId/39149,Shelby County,2022,47684,https://www2.census.gov/programs-surveys/popest/tables
geoId/39151,Stark County,2022,372785,https://www2.census.gov/programs-surveys/popest/tables
geoId/39153,Summit County,2022,535769,https://www2.census.gov/programs-surveys/popest/tables
geoId/39155,Trumbull County,2022,200726,https://www2.census.gov/programs-surveys/popest/tables
geoId/39157,Tuscarawas County,2022,91971,https://www2.census.gov/programs-surveys/popest/tables
geoId/39159,Union County,2022,66876,https://www2.census.gov/programs-surveys/popest/tables
geoId/39161,Van Wert County,2022,28804,https://www2.census.gov/programs-surveys/popest/tables
geoId/39163,Vinton County,2022,12577,https://www2.census.gov/programs-surveys/popest/tables
geoId/39165,Warren County,2022,249735,https://www2.census.gov/programs-surveys/popest/tables
geoId/39167,Washington County,2022,58868,https://www2.census.gov/programs-surveys/popest/tables
geoId/39169,Wayne County,2022,116552,https://www2.census.gov/programs-surveys/popest/tables
geoId/39171,Williams County,2022,36648,https://www2.census.gov/programs-surveys/popest/tables
geoId/39173,Wood County,2022,131642,https://www2.census.gov/programs-surveys/popest/tables
geoId/39175,Wyandot County,2022,21552,https://www2.census.gov/programs-surveys/popest/tables
geoId/40001,Adair County,2022,19516,https://www2.census.gov/programs-surveys/popest/tables
geoId/40003,Alfalfa County,2022,5689,https://www2.census.gov/programs-surveys/popest/tables
geoId/40005,Atoka County,2022,14327,https://www2.census.gov/programs-surveys/popest/tables
geoId/40007,Beaver County,2022,5019,https://www2.census.gov/programs-surveys/popest/tables
geoId/40009,Beckham County,2022,21976,https://www2.census.gov/programs-surveys/popest/tables
geoId/40011,Blaine County,2022,8445,https://www2.census.gov/programs-surveys/popest/tables
geoId/40013,Bryan County,2022,48038,https://www2.census.gov/programs-surveys/popest/tables
geoId/40015,Caddo County,2022,26237,https://www2.census.gov/programs-surveys/popest/tables
geoId/40017,Canadian County,2022,169254,https://www2.census.gov/programs-surveys/popest/tables
geoId/40019,Carter County,2022,48336,https://www2.census.gov/programs-surveys/popest/tables
geoId/40021,Cherokee County,2022,48074,https://www2.census.gov/programs-surveys/popest/tables
geoId/40023,Choctaw County,2022,14407,https://www2.census.gov/programs-surveys/popest/tables
geoId/40025,Cimarron County,2022,2233,https://www2.census.gov/programs-surveys/popest/tables
geoId/40027,Cleveland County,2022,299484,https://www2.census.gov/programs-surveys/popest/tables
geoId/40029,Coal County,2022,5291,https://www2.census.gov/programs-surveys/popest/tables
geoId/40031,Comanche County,2022,122225,https://www2.census.gov/programs-surveys/popest/tables
geoId/40033,Cotton County,2022,5449,https://www2.census.gov/programs-surveys/popest/tables
geoId/40035,Craig County,2022,14176,https://www2.census.gov/programs-surveys/popest/tables
geoId/40037,Creek County,2022,72686,https://www2.census.gov/programs-surveys/popest/tables
geoId/40039,Custer County,2022,28039,https://www2.census.gov/programs-surveys/popest/tables
geoId/40041,Delaware County,2022,41480,https://www2.census.gov/programs-surveys/popest/tables
geoId/40043,Dewey County,2022,4404,https://www2.census.gov/programs-surveys/popest/tables
geoId/40045,Ellis County,2022,3683,https://www2.census.gov/programs-surveys/popest/tables
geoId/40047,Garfield County,2022,61951,https://www2.census.gov/programs-surveys/popest/tables
geoId/40049,Garvin County,2022,25771,https://www2.census.gov/programs-surveys/popest/tables
geoId/40051,Grady County,2022,56648,https://www2.census.gov/programs-surveys/popest/tables
geoId/40053,Grant County,2022,4122,https://www2.census.gov/programs-surveys/popest/tables
geoId/40055,Greer County,2022,5546,https://www2.census.gov/programs-surveys/popest/tables
geoId/40057,Harmon County,2022,2416,https://www2.census.gov/programs-surveys/popest/tables
geoId/40059,Harper County,2022,3165,https://www2.census.gov/programs-surveys/popest/tables
geoId/40061,Haskell County,2022,11667,https://www2.census.gov/programs-surveys/popest/tables
geoId/40063,Hughes County,2022,13434,https://www2.census.gov/programs-surveys/popest/tables
geoId/40065,Jackson County,2022,24659,https://www2.census.gov/programs-surveys/popest/tables
geoId/40067,Jefferson County,2022,5408,https://www2.census.gov/programs-surveys/popest/tables
geoId/40069,Johnston County,2022,10346,https://www2.census.gov/programs-surveys/popest/tables
geoId/40071,Kay County,2022,43738,https://www2.census.gov/programs-surveys/popest/tables
geoId/40073,Kingfisher County,2022,15228,https://www2.census.gov/programs-surveys/popest/tables
geoId/40075,Kiowa County,2022,8480,https://www2.census.gov/programs-surveys/popest/tables
geoId/40077,Latimer County,2022,9556,https://www2.census.gov/programs-surveys/popest/tables
geoId/40079,Le Flore County,2022,49002,https://www2.census.gov/programs-surveys/popest/tables
geoId/40081,Lincoln County,2022,34134,https://www2.census.gov/programs-surveys/popest/tables
geoId/40083,Logan County,2022,51924,https://www2.census.gov/programs-surveys/popest/tables
geoId/40085,Love County,2022,10174,https://www2.census.gov/programs-surveys/popest/tables
geoId/40087,McClain County,2022,45410,https://www2.census.gov/programs-surveys/popest/tables
geoId/40089,McCurtain County,2022,30773,https://www2.census.gov/programs-surveys/popest/tables
geoId/40091,McIntosh County,2022,19403,https://www2.census.gov/programs-surveys/popest/tables
geoId/40093,Major County,2022,7536,https://www2.census.gov/programs-surveys/popest/tables
geoId/40095,Marshall County,2022,15921,https://www2.census.gov/programs-surveys/popest/tables
geoId/40097,Mayes County,2022,39570,https://www2.census.gov/programs-surveys/popest/tables
geoId/40099,Murray County,2022,13681,https://www2.census.gov/programs-surveys/popest/tables
geoId/40101,Muskogee County,2022,66307,https://www2.census.gov/programs-surveys/popest/tables
geoId/40103,Noble County,2022,10845,https://www2.census.gov/programs-surveys/popest/tables
geoId/40105,Nowata County,2022,9413,https://www2.census.gov/programs-surveys/popest/tables
geoId/40107,Okfuskee County,2022,11227,https://www2.census.gov/programs-surveys/popest/tables
geoId/40109,Oklahoma County,2022,803103,https://www2.census.gov/programs-surveys/popest/tables
geoId/40111,Okmulgee County,2022,37011,https://www2.census.gov/programs-surveys/popest/tables
geoId/40113,Osage County,2022,45852,https://www2.census.gov/programs-surveys/popest/tables
geoId/40115,Ottawa County,2022,30329,https://www2.census.gov/programs-surveys/popest/tables
geoId/40117,Pawnee County,2022,15681,https://www2.census.gov/programs-surveys/popest/tables
geoId/40119,Payne County,2022,82701,https://www2.census.gov/programs-surveys/popest/tables
geoId/40121,Pittsburg County,2022,43476,https://www2.census.gov/programs-surveys/popest/tables
geoId/40123,Pontotoc County,2022,38032,https://www2.census.gov/programs-surveys/popest/tables
geoId/40125,Pottawatomie County,2022,73351,https://www2.census.gov/programs-surveys/popest/tables
geoId/40127,Pushmataha County,2022,10709,https://www2.census.gov/programs-surveys/popest/tables
geoId/40129,Roger Mills County,2022,3337,https://www2.census.gov/programs-surveys/popest/tables
geoId/40131,Rogers County,2022,99060,https://www2.census.gov/programs-surveys/popest/tables
geoId/40133,Seminole County,2022,23464,https://www2.census.gov/programs-surveys/popest/tables
geoId/40135,Sequoyah County,2022,39801,https://www2.census.gov/programs-surveys/popest/tables
geoId/40137,Stephens County,2022,43616,https://www2.census.gov/programs-surveys/popest/tables
geoId/40139,Texas County,2022,20505,https://www2.census.gov/programs-surveys/popest/tables
geoId/40141,Tillman County,2022,6971,https://www2.census.gov/programs-surveys/popest/tables
geoId/40143,Tulsa County,2022,677061,https://www2.census.gov/programs-surveys/popest/tables
geoId/40145,Wagoner County,2022,86697,https://www2.census.gov/programs-surveys/popest/tables
geoId/40147,Washington County,2022,53238,https://www2.census.gov/programs-surveys/popest/tables
geoId/40149,Washita County,2022,10736,https://www2.census.gov/programs-surveys/popest/tables
geoId/40151,Woods County,2022,8602,https://www2.census.gov/programs-surveys/popest/tables
geoId/40153,Woodward County,2022,20015,https://www2.census.gov/programs-surveys/popest/tables
geoId/41001,Baker County,2022,16937,https://www2.census.gov/programs-surveys/popest/tables
geoId/41003,Benton County,2022,97661,https://www2.census.gov/programs-surveys/popest/tables
geoId/41005,Clackamas County,2022,423118,https://www2.census.gov/programs-surveys/popest/tables
geoId/41007,Clatsop County,2022,41652,https://www2.census.gov/programs-surveys/popest/tables
geoId/41009,Columbia County,2022,53607,https://www2.census.gov/programs-surveys/popest/tables
geoId/41011,Coos County,2022,64923,https://www2.census.gov/programs-surveys/popest/tables
geoId/41013,Crook County,2022,26377,https://www2.census.gov/programs-surveys/popest/tables
geoId/41015,Curry County,2022,23613,https://www2.census.gov/programs-surveys/popest/tables
geoId/41017,Deschutes County,2022,206483,https://www2.census.gov/programs-surveys/popest/tables
geoId/41019,Douglas County,2022,112290,https://www2.census.gov/programs-surveys/popest/tables
geoId/41021,Gilliam County,2022,2008,https://www2.census.gov/programs-surveys/popest/tables
geoId/41023,Grant County,2022,7225,https://www2.census.gov/programs-surveys/popest/tables
geoId/41025,Harney County,2022,7532,https://www2.census.gov/programs-surveys/popest/tables
geoId/41027,Hood River County,2022,24035,https://www2.census.gov/programs-surveys/popest/tables
geoId/41029,Jackson County,2022,221669,https://www2.census.gov/programs-surveys/popest/tables
geoId/41031,Jefferson County,2022,25324,https://www2.census.gov/programs-surveys/popest/tables
geoId/41033,Josephine County,2022,87800,https://www2.census.gov/programs-surveys/popest/tables
geoId/41035,Klamath County,2022,70190,https://www2.census.gov/programs-surveys/popest/tables
geoId/41037,Lake County,2022,8373,https://www2.census.gov/programs-surveys/popest/tables
geoId/41039,Lane County,2022,382181,https://www2.census.gov/programs-surveys/popest/tables
geoId/41041,Lincoln County,2022,50752,https://www2.census.gov/programs-surveys/popest/tables
geoId/41043,Linn County,2022,130622,https://www2.census.gov/programs-surveys/popest/tables
geoId/41045,Malheur County,2022,31858,https://www2.census.gov/programs-surveys/popest/tables
geoId/41047,Marion County,2022,346719,https://www2.census.gov/programs-surveys/popest/tables
geoId/41049,Morrow County,2022,12292,https://www2.census.gov/programs-surveys/popest/tables
geoId/41051,Multnomah County,2022,794563,https://www2.census.gov/programs-surveys/popest/tables
geoId/41053,Polk County,2022,89593,https://www2.census.gov/programs-surveys/popest/tables
geoId/41055,Sherman County,2022,1947,https://www2.census.gov/programs-surveys/popest/tables
geoId/41057,Tillamook County,2022,27521,https://www2.census.gov/programs-surveys/popest/tables
geoId/41059,Umatilla County,2022,80261,https://www2.census.gov/programs-surveys/popest/tables
geoId/41061,Union County,2022,26165,https://www2.census.gov/programs-surveys/popest/tables
geoId/41063,Wallowa County,2022,7650,https://www2.census.gov/programs-surveys/popest/tables
geoId/41065,Wasco County,2022,26555,https://www2.census.gov/programs-surveys/popest/tables
geoId/41067,Washington County,2022,600086,https://www2.census.gov/programs-surveys/popest/tables
geoId/41069,Wheeler County,2022,1435,https://www2.census.gov/programs-surveys/popest/tables
geoId/41071,Yamhill County,2022,108362,https://www2.census.gov/programs-surveys/popest/tables
geoId/42001,Adams County,2022,105959,https://www2.census.gov/programs-surveys/popest/tables
geoId/42003,Allegheny County,2022,1232605,https://www2.census.gov/programs-surveys/popest/tables
geoId/42005,Armstrong County,2022,64704,https://www2.census.gov/programs-surveys/popest/tables
geoId/42007,Beaver County,2022,165737,https://www2.census.gov/programs-surveys/popest/tables
geoId/42009,Bedford County,2022,47421,https://www2.census.gov/programs-surveys/popest/tables
geoId/42011,Berks County,2022,431573,https://www2.census.gov/programs-surveys/popest/tables
geoId/42013,Blair County,2022,120734,https://www2.census.gov/programs-surveys/popest/tables
geoId/42015,Bradford County,2022,59854,https://www2.census.gov/programs-surveys/popest/tables
geoId/42017,Bucks County,2022,645557,https://www2.census.gov/programs-surveys/popest/tables
geoId/42019,Butler County,2022,197368,https://www2.census.gov/programs-surveys/popest/tables
geoId/42021,Cambria County,2022,131429,https://www2.census.gov/programs-surveys/popest/tables
geoId/42023,Cameron County,2022,4406,https://www2.census.gov/programs-surveys/popest/tables
geoId/42025,Carbon County,2022,65493,https://www2.census.gov/programs-surveys/popest/tables
geoId/42027,Centre County,2022,157533,https://www2.census.gov/programs-surveys/popest/tables
geoId/42029,Chester County,2022,546638,https://www2.census.gov/programs-surveys/popest/tables
geoId/42031,Clarion County,2022,37227,https://www2.census.gov/programs-surveys/popest/tables
geoId/42033,Clearfield County,2022,77824,https://www2.census.gov/programs-surveys/popest/tables
geoId/42035,Clinton County,2022,37776,https://www2.census.gov/programs-surveys/popest/tables
geoId/42037,Columbia County,2022,65289,https://www2.census.gov/programs-surveys/popest/tables
geoId/42039,Crawford County,2022,82405,https://www2.census.gov/programs-surveys/popest/tables
geoId/42041,Cumberland County,2022,268532,https://www2.census.gov/programs-surveys/popest/tables
