placeDcid,placeName,Date:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Value:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Source:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Date:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Value:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Source:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Date:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Value:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Source:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Date:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Value:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Source:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Date:Count_Person_Years16Onwards_Walked_WorkCommute_Employed,Value:Count_Person_Years16Onwards_Walked_WorkCommute_Employed,Source:Count_Person_Years16Onwards_Walked_WorkCommute_Employed
geoId/27065,Kanabec County,2022,22.398,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6555.148,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5726.422,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,44.796,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,283.708,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27067,Kandiyohi County,2022,87.24,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,19301.85,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,17186.28,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,261.72,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,370.77,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27069,Kittson County,2022,8.12,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1662.57,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1469.72,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,103.53,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27071,Koochiching County,2022,27.695,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4619.526,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4115.477,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,27.695,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,243.716,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27073,Lac qui Parle County,2022,3.142,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2535.594,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2284.234,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6.284,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,157.1,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27075,Lake County,2022,14.55,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4059.45,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3632.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9.7,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,198.85,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27077,Lake of the Woods County,2022,3.824,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1625.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1468.416,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13.384,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,133.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27079,Le Sueur County,2022,15.133,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13301.907,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12378.794,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,15.133,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,453.99,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27081,Lincoln County,2022,8.283,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2200.517,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1918.895,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11.044,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,91.113,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27083,Lyon County,2022,37.785,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,10642.775,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9484.035,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,25.19,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,503.8,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27085,McLeod County,2022,131.467,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16658.747,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,15362.858,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,93.905,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,394.401,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27087,Mahnomen County,2022,1.963,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1664.624,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1452.62,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,25.519,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,102.076,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27089,Marshall County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3582.78,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3213.465,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,123.105,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27091,Martin County,2022,19.314,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8449.875,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7880.112,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,19.314,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,318.681,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27093,Meeker County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,10380.232,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9427.064,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,34.872,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,337.096,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27095,Mille Lacs County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11008.855,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9685.247,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,178.178,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,279.994,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27097,Morrison County,2022,49.041,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14336.319,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12799.701,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,98.082,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,506.757,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27099,Mower County,2022,38.362,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,17032.728,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14788.551,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,210.991,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,632.973,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27101,Murray County,2022,7.958,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3445.814,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3051.893,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,167.118,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27103,Nicollet County,2022,93.315,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14762.433,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13493.349,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,55.989,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,951.813,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27105,Nobles County,2022,10.42,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9138.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7606.6,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,104.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,500.16,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27107,Norman County,2022,18.276,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2610.422,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2275.362,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12.184,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,201.036,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27109,Olmsted County,2022,597.324,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,68180.268,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,58452.42,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3071.952,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2986.62,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27111,Otter Tail County,2022,111.104,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,23276.288,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,20859.776,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,249.984,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,944.384,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27113,Pennington County,2022,7.317,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6168.231,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5714.577,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,43.902,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,175.608,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27115,Pine County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11029.006,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9678.773,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,25.238,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,264.999,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27117,Pipestone County,2022,4.368,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3835.104,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3476.928,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,161.616,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27119,Polk County,2022,74.845,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12903.278,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11615.944,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,119.752,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,748.45,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27121,Pope County,2022,17.19,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4887.69,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4371.99,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5.73,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,234.93,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27123,Ramsey County,2022,2216.888,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,208110.361,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,182061.927,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14132.661,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7759.108,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27125,Red Lake County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1641.58,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1452.915,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,124.48,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27127,Redwood County,2022,14.492,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6101.132,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5651.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,57.968,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,217.38,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27129,Renville County,2022,14.028,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6032.04,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5625.228,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,42.084,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,217.434,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27131,Rice County,2022,161.99,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,25529.624,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,22775.794,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,129.592,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1749.492,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27133,Rock County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4211.298,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3960.684,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,147.42,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27135,Roseau County,2022,23.28,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6596,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5587.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,15.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,194,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27137,St. Louis County,2022,666.428,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,80637.788,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,73402.284,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1523.264,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3522.548,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27139,Scott County,2022,166.672,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,67668.832,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,61668.64,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,833.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,583.352,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27141,Sherburne County,2022,52.791,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,45717.006,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,41229.771,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,739.074,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,369.537,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27143,Sibley County,2022,7.742,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6751.024,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6356.182,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7.742,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,201.292,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27145,Stearns County,2022,413.135,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,69076.172,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,63044.401,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1404.659,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4131.35,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27147,Steele County,2022,18.758,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16563.314,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,15437.834,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,168.822,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,543.982,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27149,Stevens County,2022,44.685,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4160.67,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3688.995,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,49.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,327.69,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27151,Swift County,2022,22.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3871.296,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3500.64,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13.728,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,343.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27153,Todd County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9228.42,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8244.792,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,99.468,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,375.768,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27155,Traverse County,2022,4.707,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1239.51,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1106.145,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1.569,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,45.501,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27157,Wabasha County,2022,44.22,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9352.53,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8346.525,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,154.77,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,431.145,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27159,Wadena County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5389.832,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4773.328,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,18.312,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,128.184,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27161,Waseca County,2022,18.854,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8371.176,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7701.859,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9.427,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,263.956,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27163,Washington County,2022,278.004,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,109394.574,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,100220.442,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1807.026,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1251.018,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27165,Watonwan County,2022,10.392,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4530.912,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4042.488,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,77.94,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,332.544,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27167,Wilkin County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2646.177,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2435.864,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12.556,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,147.533,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27169,Winona County,2022,243.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,22226.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,20577.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,405.6,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1703.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27171,Wright County,2022,75.733,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,65584.778,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,60132.002,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,378.665,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,757.33,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/27173,Yellow Medicine County,2022,9.288,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4063.5,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3640.896,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4.644,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,134.676,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
